"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
4,"Nov",331,"13",0,0,0,"clear",0.54,0.5152,0.6,0.194,97,216,313
4,"Nov",331,"14",0,0,0,"clear",0.62,0.6212,0.43,0.4627,113,200,313
4,"Nov",331,"15",0,0,0,"clear",0.62,0.6212,0.43,0.2836,96,221,317
4,"Nov",331,"16",0,0,0,"clear",0.56,0.5303,0.52,0.2537,94,229,323
4,"Nov",331,"17",0,0,0,"clear",0.54,0.5152,0.56,0.194,37,167,204
4,"Nov",331,"18",0,0,0,"clear",0.5,0.4848,0.63,0.1642,25,130,155
4,"Nov",331,"19",0,0,0,"clear",0.48,0.4697,0.67,0.2239,30,109,139
4,"Nov",331,"20",0,0,0,"clear",0.5,0.4848,0.63,0.2537,10,94,104
4,"Nov",331,"21",0,0,0,"clear",0.48,0.4697,0.67,0.2836,13,75,88
4,"Nov",331,"22",0,0,0,"clear",0.48,0.4697,0.72,0.2537,13,53,66
4,"Nov",331,"23",0,0,0,"clear",0.48,0.4697,0.72,0.2537,5,27,32
4,"Nov",332,"0",0,1,1,"clear",0.46,0.4545,0.77,0.2836,6,10,16
4,"Nov",332,"1",0,1,1,"clear",0.46,0.4545,0.77,0.2985,1,12,13
4,"Nov",332,"3",0,1,1,"clear",0.44,0.4394,0.88,0.2239,1,4,5
4,"Nov",332,"4",0,1,1,"clear",0.44,0.4394,0.82,0.0896,0,4,4
4,"Nov",332,"5",0,1,1,"clear",0.4,0.4091,0.87,0,0,34,34
4,"Nov",332,"6",0,1,1,"clear",0.42,0.4242,0.82,0.0896,6,98,104
4,"Nov",332,"7",0,1,1,"clear",0.42,0.4242,0.88,0,7,270,277
4,"Nov",332,"8",0,1,1,"cloudy/misty",0.42,0.4242,0.94,0,13,394,407
4,"Nov",332,"9",0,1,1,"cloudy/misty",0.44,0.4394,0.88,0.2239,17,191,208
4,"Nov",332,"10",0,1,1,"cloudy/misty",0.48,0.4697,0.77,0.1343,21,86,107
4,"Nov",332,"11",0,1,1,"cloudy/misty",0.52,0.5,0.68,0.1045,11,107,118
4,"Nov",332,"12",0,1,1,"clear",0.56,0.5303,0.6,0.1045,13,165,178
4,"Nov",332,"13",0,1,1,"cloudy/misty",0.58,0.5455,0.56,0,25,137,162
4,"Nov",332,"14",0,1,1,"clear",0.6,0.6212,0.56,0,14,129,143
4,"Nov",332,"15",0,1,1,"clear",0.58,0.5455,0.6,0.1642,18,132,150
4,"Nov",332,"16",0,1,1,"clear",0.56,0.5303,0.6,0.194,24,240,264
4,"Nov",332,"17",0,1,1,"clear",0.58,0.5455,0.56,0.194,24,444,468
4,"Nov",332,"18",0,1,1,"clear",0.56,0.5303,0.64,0.2239,20,396,416
4,"Nov",332,"19",0,1,1,"clear",0.54,0.5152,0.73,0.2239,4,260,264
4,"Nov",332,"20",0,1,1,"cloudy/misty",0.54,0.5152,0.73,0.2537,12,206,218
4,"Nov",332,"21",0,1,1,"cloudy/misty",0.54,0.5152,0.77,0.2239,4,152,156
4,"Nov",332,"22",0,1,1,"cloudy/misty",0.52,0.5,0.83,0.1045,7,102,109
4,"Nov",332,"23",0,1,1,"cloudy/misty",0.52,0.5,0.83,0.1343,5,41,46
4,"Nov",333,"0",0,2,1,"clear",0.52,0.5,0.83,0,4,18,22
4,"Nov",333,"1",0,2,1,"clear",0.52,0.5,0.83,0.0896,1,16,17
4,"Nov",333,"2",0,2,1,"cloudy/misty",0.5,0.4848,0.88,0,0,5,5
4,"Nov",333,"3",0,2,1,"cloudy/misty",0.5,0.4848,0.88,0,0,2,2
4,"Nov",333,"4",0,2,1,"cloudy/misty",0.52,0.5,0.83,0.3284,1,5,6
4,"Nov",333,"5",0,2,1,"clear",0.5,0.4848,0.88,0.2836,1,21,22
4,"Nov",333,"6",0,2,1,"clear",0.52,0.5,0.83,0.2836,1,88,89
4,"Nov",333,"7",0,2,1,"clear",0.52,0.5,0.77,0.2239,12,330,342
4,"Nov",333,"8",0,2,1,"clear",0.54,0.5152,0.77,0.2836,9,440,449
4,"Nov",333,"9",0,2,1,"light rain/snow",0.56,0.5303,0.73,0.4179,5,197,202
4,"Nov",333,"10",0,2,1,"light rain/snow",0.56,0.5303,0.73,0.4179,2,34,36
4,"Nov",333,"11",0,2,1,"light rain/snow",0.5,0.4848,0.88,0.2985,1,10,11
4,"Nov",333,"12",0,2,1,"light rain/snow",0.42,0.4242,0.82,0.4179,1,17,18
4,"Nov",333,"13",0,2,1,"light rain/snow",0.42,0.4242,0.77,0.2836,0,22,22
4,"Nov",333,"14",0,2,1,"light rain/snow",0.4,0.4091,0.94,0.194,1,35,36
4,"Nov",333,"15",0,2,1,"light rain/snow",0.4,0.4091,0.87,0.3284,5,60,65
4,"Nov",333,"16",0,2,1,"light rain/snow",0.4,0.4091,0.87,0.2239,5,146,151
4,"Nov",333,"17",0,2,1,"cloudy/misty",0.4,0.4091,0.87,0.2985,8,346,354
4,"Nov",333,"18",0,2,1,"cloudy/misty",0.4,0.4091,0.82,0.2985,11,347,358
4,"Nov",333,"19",0,2,1,"cloudy/misty",0.4,0.4091,0.82,0.3284,6,244,250
4,"Nov",333,"20",0,2,1,"cloudy/misty",0.38,0.3939,0.87,0.2537,8,176,184
4,"Nov",333,"21",0,2,1,"cloudy/misty",0.38,0.3939,0.87,0.2537,9,116,125
4,"Nov",333,"22",0,2,1,"clear",0.38,0.3939,0.82,0.2985,5,90,95
4,"Nov",333,"23",0,2,1,"clear",0.36,0.3333,0.76,0.3881,0,53,53
4,"Nov",334,"0",0,3,1,"clear",0.36,0.3333,0.62,0.4179,1,23,24
4,"Nov",334,"1",0,3,1,"clear",0.34,0.303,0.66,0.3284,0,8,8
4,"Nov",334,"2",0,3,1,"clear",0.32,0.3182,0.7,0.1642,0,5,5
4,"Nov",334,"3",0,3,1,"clear",0.32,0.3182,0.7,0.1642,0,1,1
4,"Nov",334,"4",0,3,1,"clear",0.3,0.2879,0.75,0.2239,0,5,5
4,"Nov",334,"5",0,3,1,"clear",0.28,0.2727,0.81,0.194,1,21,22
4,"Nov",334,"6",0,3,1,"clear",0.26,0.2727,0.87,0.1045,3,100,103
4,"Nov",334,"7",0,3,1,"clear",0.26,0.2727,0.81,0.1045,9,276,285
4,"Nov",334,"8",0,3,1,"clear",0.28,0.2727,0.81,0.194,13,465,478
4,"Nov",334,"9",0,3,1,"clear",0.3,0.2879,0.75,0.2836,7,186,193
4,"Nov",334,"10",0,3,1,"clear",0.34,0.3182,0.66,0.2239,15,95,110
4,"Nov",334,"11",0,3,1,"clear",0.38,0.3939,0.54,0.2985,10,112,122
4,"Nov",334,"12",0,3,1,"cloudy/misty",0.36,0.3333,0.53,0.2836,12,148,160
4,"Nov",334,"13",0,3,1,"cloudy/misty",0.38,0.3939,0.43,0.3582,16,131,147
4,"Nov",334,"14",0,3,1,"cloudy/misty",0.38,0.3939,0.43,0.3582,13,99,112
4,"Nov",334,"15",0,3,1,"clear",0.36,0.3333,0.46,0.3284,11,104,115
4,"Nov",334,"16",0,3,1,"clear",0.36,0.3333,0.46,0.2836,27,199,226
4,"Nov",334,"17",0,3,1,"cloudy/misty",0.34,0.303,0.49,0.3284,15,365,380
4,"Nov",334,"18",0,3,1,"clear",0.34,0.303,0.49,0.3284,7,369,376
4,"Nov",334,"19",0,3,1,"cloudy/misty",0.32,0.303,0.57,0.2836,6,273,279
4,"Nov",334,"20",0,3,1,"cloudy/misty",0.32,0.303,0.57,0.2836,6,184,190
4,"Nov",334,"21",0,3,1,"clear",0.32,0.2879,0.53,0.3881,7,128,135
4,"Nov",334,"22",0,3,1,"clear",0.3,0.2727,0.56,0.2985,5,82,87
4,"Nov",334,"23",0,3,1,"clear",0.28,0.2576,0.52,0.2836,4,46,50
4,"Dec",335,"0",0,4,1,"clear",0.28,0.2576,0.52,0.3284,1,19,20
4,"Dec",335,"1",0,4,1,"clear",0.26,0.2424,0.6,0.2836,1,9,10
4,"Dec",335,"2",0,4,1,"clear",0.26,0.2273,0.56,0.2985,1,8,9
4,"Dec",335,"3",0,4,1,"clear",0.26,0.2424,0.56,0.2537,1,6,7
4,"Dec",335,"4",0,4,1,"clear",0.26,0.2424,0.56,0.2836,0,1,1
4,"Dec",335,"5",0,4,1,"clear",0.26,0.2424,0.56,0.2537,1,23,24
4,"Dec",335,"6",0,4,1,"clear",0.24,0.2121,0.65,0.2836,5,92,97
4,"Dec",335,"7",0,4,1,"clear",0.24,0.2121,0.65,0.3582,11,265,276
4,"Dec",335,"8",0,4,1,"clear",0.26,0.2273,0.6,0.3284,15,462,477
4,"Dec",335,"9",0,4,1,"clear",0.3,0.2727,0.52,0.3284,9,215,224
4,"Dec",335,"10",0,4,1,"clear",0.32,0.303,0.53,0.2985,7,86,93
4,"Dec",335,"11",0,4,1,"clear",0.34,0.3182,0.49,0.2537,7,95,102
4,"Dec",335,"12",0,4,1,"clear",0.36,0.3485,0.46,0.2239,9,139,148
4,"Dec",335,"13",0,4,1,"clear",0.4,0.4091,0.4,0.2239,17,137,154
4,"Dec",335,"14",0,4,1,"clear",0.4,0.4091,0.4,0.2239,20,130,150
4,"Dec",335,"15",0,4,1,"clear",0.4,0.4091,0.4,0.2239,10,144,154
4,"Dec",335,"16",0,4,1,"clear",0.4,0.4091,0.4,0.194,9,192,201
4,"Dec",335,"17",0,4,1,"clear",0.36,0.3485,0.46,0.1343,9,409,418
4,"Dec",335,"18",0,4,1,"clear",0.36,0.3636,0.43,0.1045,12,393,405
4,"Dec",335,"19",0,4,1,"clear",0.34,0.3485,0.46,0.1045,9,219,228
4,"Dec",335,"20",0,4,1,"clear",0.34,0.3485,0.46,0.1045,12,178,190
4,"Dec",335,"21",0,4,1,"clear",0.3,0.3182,0.61,0.1045,8,154,162
4,"Dec",335,"22",0,4,1,"clear",0.3,0.3333,0.61,0,5,99,104
4,"Dec",335,"23",0,4,1,"clear",0.26,0.2879,0.7,0.0896,3,70,73
4,"Dec",336,"0",0,5,1,"clear",0.26,0.2879,0.7,0.0896,6,32,38
4,"Dec",336,"1",0,5,1,"clear",0.24,0.2879,0.75,0,1,14,15
4,"Dec",336,"2",0,5,1,"clear",0.24,0.2879,0.75,0,0,10,10
4,"Dec",336,"3",0,5,1,"clear",0.22,0.2727,0.8,0,0,1,1
4,"Dec",336,"4",0,5,1,"clear",0.22,0.2727,0.8,0,0,3,3
4,"Dec",336,"5",0,5,1,"clear",0.22,0.2576,0.8,0.0896,0,23,23
4,"Dec",336,"6",0,5,1,"clear",0.22,0.2727,0.8,0,3,84,87
4,"Dec",336,"7",0,5,1,"clear",0.22,0.2576,0.87,0.0896,6,199,205
4,"Dec",336,"8",0,5,1,"clear",0.24,0.2879,0.87,0,13,432,445
4,"Dec",336,"9",0,5,1,"clear",0.28,0.3182,0.81,0,12,234,246
4,"Dec",336,"10",0,5,1,"clear",0.3,0.2879,0.75,0.2239,16,89,105
4,"Dec",336,"11",0,5,1,"clear",0.34,0.3333,0.66,0.1642,18,142,160
4,"Dec",336,"12",0,5,1,"clear",0.36,0.3485,0.57,0.1343,18,186,204
4,"Dec",336,"13",0,5,1,"clear",0.4,0.4091,0.47,0.1343,19,188,207
4,"Dec",336,"14",0,5,1,"clear",0.42,0.4242,0.44,0.1045,25,145,170
4,"Dec",336,"15",0,5,1,"clear",0.42,0.4242,0.41,0.0896,24,175,199
4,"Dec",336,"16",0,5,1,"clear",0.42,0.4242,0.41,0.0896,22,254,276
4,"Dec",336,"17",0,5,1,"clear",0.42,0.4242,0.38,0,20,391,411
4,"Dec",336,"18",0,5,1,"clear",0.4,0.4091,0.5,0,10,362,372
4,"Dec",336,"19",0,5,1,"clear",0.34,0.3182,0.53,0.2537,13,252,265
4,"Dec",336,"20",0,5,1,"clear",0.38,0.3939,0.4,0.2836,12,178,190
4,"Dec",336,"21",0,5,1,"clear",0.34,0.3333,0.49,0.194,9,102,111
4,"Dec",336,"22",0,5,1,"clear",0.32,0.3182,0.53,0.194,7,95,102
4,"Dec",336,"23",0,5,1,"clear",0.32,0.303,0.53,0.2836,14,81,95
4,"Dec",337,"0",0,6,0,"clear",0.3,0.2879,0.56,0.2537,10,65,75
4,"Dec",337,"1",0,6,0,"clear",0.26,0.2576,0.65,0.194,9,62,71
4,"Dec",337,"2",0,6,0,"clear",0.26,0.2576,0.65,0.1642,9,41,50
4,"Dec",337,"3",0,6,0,"clear",0.24,0.2424,0.7,0.1343,4,5,9
4,"Dec",337,"4",0,6,0,"clear",0.22,0.2273,0.75,0.1343,1,7,8
4,"Dec",337,"5",0,6,0,"clear",0.24,0.2576,0.7,0.0896,0,6,6
4,"Dec",337,"6",0,6,0,"clear",0.24,0.2576,0.65,0.1045,1,10,11
4,"Dec",337,"7",0,6,0,"clear",0.22,0.2576,0.75,0.0896,2,24,26
4,"Dec",337,"8",0,6,0,"clear",0.24,0.2576,0.75,0.0896,1,62,63
4,"Dec",337,"9",0,6,0,"clear",0.26,0.2727,0.7,0.1045,25,99,124
4,"Dec",337,"10",0,6,0,"clear",0.32,0.3333,0.61,0.1343,22,173,195
4,"Dec",337,"11",0,6,0,"clear",0.32,0.3333,0.57,0.0896,48,227,275
4,"Dec",337,"12",0,6,0,"clear",0.36,0.3788,0.5,0,78,280,358
4,"Dec",337,"13",0,6,0,"clear",0.36,0.3636,0.5,0.0896,70,222,292
4,"Dec",337,"14",0,6,0,"clear",0.36,0.3788,0.46,0,92,251,343
4,"Dec",337,"15",0,6,0,"clear",0.38,0.3939,0.46,0,100,237,337
4,"Dec",337,"16",0,6,0,"clear",0.38,0.3939,0.46,0,75,230,305
4,"Dec",337,"17",0,6,0,"clear",0.36,0.3788,0.62,0,46,186,232
4,"Dec",337,"18",0,6,0,"clear",0.34,0.3333,0.53,0.1343,31,193,224
4,"Dec",337,"19",0,6,0,"clear",0.3,0.3182,0.61,0.0896,31,144,175
4,"Dec",337,"20",0,6,0,"clear",0.3,0.3182,0.61,0.0896,17,110,127
4,"Dec",337,"21",0,6,0,"cloudy/misty",0.3,0.3182,0.61,0.0896,5,104,109
4,"Dec",337,"22",0,6,0,"cloudy/misty",0.32,0.3333,0.61,0.0896,17,97,114
4,"Dec",337,"23",0,6,0,"clear",0.3,0.303,0.7,0.1343,12,73,85
4,"Dec",338,"0",0,0,0,"clear",0.3,0.3182,0.7,0.1045,19,64,83
4,"Dec",338,"1",0,0,0,"clear",0.3,0.3182,0.75,0.0896,20,54,74
4,"Dec",338,"2",0,0,0,"clear",0.26,0.303,0.81,0,11,51,62
4,"Dec",338,"3",0,0,0,"clear",0.28,0.3182,0.75,0,7,34,41
4,"Dec",338,"4",0,0,0,"clear",0.26,0.303,0.87,0,2,9,11
4,"Dec",338,"5",0,0,0,"clear",0.26,0.303,0.81,0,2,2,4
4,"Dec",338,"6",0,0,0,"clear",0.24,0.2879,0.93,0,1,3,4
4,"Dec",338,"7",0,0,0,"clear",0.26,0.303,0.87,0,3,23,26
4,"Dec",338,"8",0,0,0,"clear",0.26,0.303,0.87,0,7,48,55
4,"Dec",338,"9",0,0,0,"clear",0.3,0.3333,0.81,0,12,114,126
4,"Dec",338,"10",0,0,0,"clear",0.32,0.3333,0.81,0.1343,36,180,216
4,"Dec",338,"11",0,0,0,"clear",0.34,0.3333,0.81,0.1642,48,206,254
4,"Dec",338,"12",0,0,0,"clear",0.36,0.3485,0.81,0.1642,82,247,329
4,"Dec",338,"13",0,0,0,"clear",0.4,0.4091,0.66,0.2239,88,269,357
4,"Dec",338,"14",0,0,0,"clear",0.42,0.4242,0.62,0.1343,77,246,323
4,"Dec",338,"15",0,0,0,"clear",0.42,0.4242,0.62,0.194,69,227,296
4,"Dec",338,"16",0,0,0,"clear",0.42,0.4242,0.58,0.2239,64,266,330
4,"Dec",338,"17",0,0,0,"clear",0.38,0.3939,0.76,0.1343,38,207,245
4,"Dec",338,"18",0,0,0,"clear",0.38,0.3939,0.71,0,10,161,171
4,"Dec",338,"19",0,0,0,"clear",0.38,0.3939,0.76,0,15,158,173
4,"Dec",338,"20",0,0,0,"clear",0.36,0.3485,0.76,0.1343,8,116,124
4,"Dec",338,"21",0,0,0,"clear",0.36,0.3636,0.81,0.1045,7,65,72
4,"Dec",338,"22",0,0,0,"clear",0.34,0.3485,0.87,0.1045,5,59,64
4,"Dec",338,"23",0,0,0,"clear",0.34,0.3485,0.87,0.1045,3,42,45
4,"Dec",339,"0",0,1,1,"clear",0.32,0.3333,0.87,0.0896,3,21,24
4,"Dec",339,"1",0,1,1,"clear",0.32,0.3485,0.87,0,2,10,12
4,"Dec",339,"2",0,1,1,"clear",0.32,0.3485,0.87,0,0,8,8
4,"Dec",339,"3",0,1,1,"clear",0.32,0.3485,0.87,0,0,2,2
4,"Dec",339,"4",0,1,1,"clear",0.3,0.3182,0.87,0.1045,0,7,7
4,"Dec",339,"5",0,1,1,"clear",0.3,0.3182,0.87,0.1045,1,24,25
4,"Dec",339,"6",0,1,1,"clear",0.3,0.3182,0.93,0.0896,1,89,90
4,"Dec",339,"7",0,1,1,"clear",0.32,0.3485,0.9,0,9,274,283
4,"Dec",339,"8",0,1,1,"clear",0.32,0.3485,0.93,0,12,392,404
4,"Dec",339,"9",0,1,1,"cloudy/misty",0.36,0.3636,0.87,0.0896,12,178,190
4,"Dec",339,"10",0,1,1,"cloudy/misty",0.36,0.3636,0.87,0.0896,9,78,87
4,"Dec",339,"11",0,1,1,"cloudy/misty",0.36,0.3636,0.87,0.0896,17,106,123
4,"Dec",339,"12",0,1,1,"cloudy/misty",0.4,0.4091,0.76,0.1045,29,125,154
4,"Dec",339,"13",0,1,1,"cloudy/misty",0.42,0.4242,0.71,0.0896,18,153,171
4,"Dec",339,"14",0,1,1,"cloudy/misty",0.46,0.4545,0.67,0,7,126,133
4,"Dec",339,"15",0,1,1,"cloudy/misty",0.46,0.4545,0.72,0.0896,16,132,148
4,"Dec",339,"16",0,1,1,"clear",0.5,0.4848,0.63,0.0896,10,238,248
4,"Dec",339,"17",0,1,1,"clear",0.42,0.4242,0.77,0,16,430,446
4,"Dec",339,"18",0,1,1,"clear",0.44,0.4394,0.77,0,13,386,399
4,"Dec",339,"19",0,1,1,"cloudy/misty",0.46,0.4545,0.77,0,13,295,308
4,"Dec",339,"20",0,1,1,"cloudy/misty",0.46,0.4545,0.82,0.1045,15,190,205
4,"Dec",339,"21",0,1,1,"cloudy/misty",0.44,0.4394,0.88,0.0896,10,166,176
4,"Dec",339,"22",0,1,1,"cloudy/misty",0.44,0.4394,0.88,0.1343,12,94,106
4,"Dec",339,"23",0,1,1,"cloudy/misty",0.46,0.4545,0.88,0.1343,8,54,62
4,"Dec",340,"0",0,2,1,"cloudy/misty",0.5,0.4848,0.77,0.2985,3,25,28
4,"Dec",340,"1",0,2,1,"cloudy/misty",0.46,0.4545,0.88,0.2985,2,14,16
4,"Dec",340,"2",0,2,1,"cloudy/misty",0.46,0.4545,0.87,0.194,0,3,3
4,"Dec",340,"3",0,2,1,"cloudy/misty",0.46,0.4545,0.87,0.194,0,3,3
4,"Dec",340,"4",0,2,1,"light rain/snow",0.46,0.4545,0.88,0.2239,0,7,7
4,"Dec",340,"5",0,2,1,"light rain/snow",0.46,0.4545,0.88,0.2239,0,20,20
4,"Dec",340,"6",0,2,1,"cloudy/misty",0.44,0.4394,0.94,0.2836,5,81,86
4,"Dec",340,"7",0,2,1,"cloudy/misty",0.46,0.4545,0.94,0.194,7,227,234
4,"Dec",340,"8",0,2,1,"cloudy/misty",0.46,0.4545,0.94,0.194,13,401,414
4,"Dec",340,"9",0,2,1,"cloudy/misty",0.46,0.4545,0.94,0.2239,4,200,204
4,"Dec",340,"10",0,2,1,"light rain/snow",0.46,0.4545,0.94,0.2836,6,44,50
4,"Dec",340,"11",0,2,1,"light rain/snow",0.46,0.4545,0.94,0.2537,4,28,32
4,"Dec",340,"12",0,2,1,"light rain/snow",0.46,0.4545,1,0.2239,5,50,55
4,"Dec",340,"13",0,2,1,"light rain/snow",0.46,0.4545,1,0.194,6,65,71
4,"Dec",340,"14",0,2,1,"light rain/snow",0.48,0.4697,1,0.2239,6,69,75
4,"Dec",340,"15",0,2,1,"light rain/snow",0.5,0.4848,1,0.194,2,43,45
4,"Dec",340,"16",0,2,1,"light rain/snow",0.46,0.4545,1,0.2537,4,84,88
4,"Dec",340,"17",0,2,1,"cloudy/misty",0.46,0.4545,1,0.2239,13,249,262
4,"Dec",340,"18",0,2,1,"cloudy/misty",0.46,0.4545,1,0.2836,17,287,304
4,"Dec",340,"19",0,2,1,"light rain/snow",0.46,0.4545,1,0.2985,10,223,233
4,"Dec",340,"20",0,2,1,"light rain/snow",0.46,0.4545,1,0.2985,3,107,110
4,"Dec",340,"21",0,2,1,"cloudy/misty",0.44,0.4394,1,0.194,6,108,114
4,"Dec",340,"22",0,2,1,"light rain/snow",0.46,0.4545,1,0.1642,5,82,87
4,"Dec",340,"23",0,2,1,"light rain/snow",0.46,0.4545,1,0.1642,5,48,53
4,"Dec",341,"0",0,3,1,"clear",0.44,0.4394,1,0.194,3,30,33
4,"Dec",341,"1",0,3,1,"cloudy/misty",0.46,0.4545,1,0.2537,4,9,13
4,"Dec",341,"2",0,3,1,"light rain/snow",0.46,0.4545,1,0.2239,2,4,6
4,"Dec",341,"3",0,3,1,"light rain/snow",0.46,0.4545,1,0.2239,0,3,3
4,"Dec",341,"4",0,3,1,"light rain/snow",0.46,0.4545,1,0.1642,0,1,1
4,"Dec",341,"5",0,3,1,"light rain/snow",0.46,0.4545,1,0.1642,0,3,3
4,"Dec",341,"6",0,3,1,"light rain/snow",0.48,0.4697,1,0.4179,0,18,18
4,"Dec",341,"7",0,3,1,"light rain/snow",0.44,0.4394,1,0.1045,3,43,46
4,"Dec",341,"8",0,3,1,"light rain/snow",0.44,0.4394,1,0,6,80,86
4,"Dec",341,"9",0,3,1,"light rain/snow",0.44,0.4394,1,0.2537,0,64,64
4,"Dec",341,"10",0,3,1,"light rain/snow",0.44,0.4394,1,0.0896,1,32,33
4,"Dec",341,"11",0,3,1,"light rain/snow",0.44,0.4394,1,0.0896,3,47,50
4,"Dec",341,"12",0,3,1,"light rain/snow",0.44,0.4394,1,0.1343,4,29,33
4,"Dec",341,"13",0,3,1,"light rain/snow",0.44,0.4394,1,0.194,5,28,33
4,"Dec",341,"14",0,3,1,"light rain/snow",0.44,0.4394,1,0.194,1,24,25
4,"Dec",341,"15",0,3,1,"light rain/snow",0.42,0.4242,0.94,0.2239,5,25,30
4,"Dec",341,"16",0,3,1,"light rain/snow",0.42,0.4242,0.94,0.194,3,28,31
4,"Dec",341,"17",0,3,1,"light rain/snow",0.4,0.4091,1,0.3284,4,48,52
4,"Dec",341,"18",0,3,1,"light rain/snow",0.4,0.4091,0.94,0.2985,3,48,51
4,"Dec",341,"19",0,3,1,"light rain/snow",0.34,0.2879,0.87,0.6418,2,31,33
4,"Dec",341,"20",0,3,1,"light rain/snow",0.34,0.2879,0.87,0.6418,1,25,26
4,"Dec",341,"21",0,3,1,"light rain/snow",0.3,0.2576,0.87,0.5224,0,6,6
4,"Dec",341,"22",0,3,1,"light rain/snow",0.24,0.197,0.93,0.4478,0,13,13
4,"Dec",341,"23",0,3,1,"clear",0.24,0.2121,0.93,0.3881,0,16,16
4,"Dec",342,"0",0,4,1,"cloudy/misty",0.26,0.2273,0.87,0.2985,0,21,21
4,"Dec",342,"1",0,4,1,"clear",0.26,0.2273,0.81,0.3582,1,6,7
4,"Dec",342,"2",0,4,1,"clear",0.28,0.2727,0.65,0.2239,0,4,4
4,"Dec",342,"3",0,4,1,"clear",0.26,0.2273,0.6,0.2985,0,1,1
4,"Dec",342,"4",0,4,1,"cloudy/misty",0.24,0.197,0.6,0.4627,0,2,2
4,"Dec",342,"5",0,4,1,"clear",0.22,0.2121,0.64,0.2239,0,12,12
4,"Dec",342,"6",0,4,1,"clear",0.22,0.2121,0.55,0.2836,0,71,71
4,"Dec",342,"7",0,4,1,"clear",0.22,0.2121,0.6,0.2239,11,233,244
4,"Dec",342,"8",0,4,1,"clear",0.22,0.2121,0.55,0.2836,11,418,429
4,"Dec",342,"9",0,4,1,"clear",0.24,0.2121,0.52,0.3881,7,218,225
4,"Dec",342,"10",0,4,1,"clear",0.26,0.2273,0.52,0.3284,1,109,110
4,"Dec",342,"11",0,4,1,"clear",0.28,0.2727,0.52,0.2537,6,100,106
4,"Dec",342,"12",0,4,1,"clear",0.28,0.2576,0.52,0.3284,8,148,156
4,"Dec",342,"13",0,4,1,"clear",0.3,0.2727,0.49,0.3582,9,115,124
4,"Dec",342,"14",0,4,1,"clear",0.32,0.303,0.45,0.2537,16,121,137
4,"Dec",342,"15",0,4,1,"clear",0.32,0.3333,0.45,0.1343,19,98,117
4,"Dec",342,"16",0,4,1,"clear",0.32,0.3182,0.45,0.194,7,201,208
4,"Dec",342,"17",0,4,1,"clear",0.3,0.3182,0.49,0.1045,10,321,331
4,"Dec",342,"18",0,4,1,"clear",0.28,0.2727,0.52,0.2239,12,306,318
4,"Dec",342,"19",0,4,1,"clear",0.26,0.2727,0.56,0.1045,12,220,232
4,"Dec",342,"20",0,4,1,"clear",0.26,0.2727,0.6,0.1045,5,170,175
4,"Dec",342,"21",0,4,1,"clear",0.28,0.303,0.61,0.0896,4,135,139
4,"Dec",342,"22",0,4,1,"clear",0.26,0.2727,0.65,0.1343,8,84,92
4,"Dec",342,"23",0,4,1,"clear",0.24,0.2576,0.7,0.1045,3,58,61
4,"Dec",343,"0",0,5,1,"clear",0.24,0.2879,0.65,0,8,26,34
4,"Dec",343,"1",0,5,1,"clear",0.24,0.2879,0.65,0,2,12,14
4,"Dec",343,"2",0,5,1,"clear",0.24,0.2879,0.7,0,2,10,12
4,"Dec",343,"3",0,5,1,"clear",0.22,0.2727,0.8,0,1,5,6
4,"Dec",343,"4",0,5,1,"clear",0.22,0.2727,0.8,0,1,1,2
4,"Dec",343,"5",0,5,1,"clear",0.22,0.2727,0.8,0,0,20,20
4,"Dec",343,"6",0,5,1,"clear",0.22,0.2576,0.8,0.0896,1,62,63
4,"Dec",343,"7",0,5,1,"clear",0.22,0.2576,0.75,0.0896,4,195,199
4,"Dec",343,"8",0,5,1,"clear",0.24,0.2879,0.81,0,7,378,385
4,"Dec",343,"9",0,5,1,"clear",0.26,0.2879,0.81,0.0896,8,256,264
4,"Dec",343,"10",0,5,1,"cloudy/misty",0.3,0.303,0.7,0.1642,11,115,126
4,"Dec",343,"11",0,5,1,"clear",0.32,0.303,0.7,0.2537,15,121,136
4,"Dec",343,"12",0,5,1,"clear",0.36,0.3333,0.57,0.2985,27,146,173
4,"Dec",343,"13",0,5,1,"clear",0.38,0.3939,0.5,0.194,27,141,168
4,"Dec",343,"14",0,5,1,"clear",0.38,0.3939,0.46,0.2836,24,163,187
4,"Dec",343,"15",0,5,1,"clear",0.38,0.3939,0.46,0.2836,29,160,189
4,"Dec",343,"16",0,5,1,"clear",0.36,0.3485,0.62,0.1343,24,226,250
4,"Dec",343,"17",0,5,1,"clear",0.34,0.3485,0.66,0.1045,10,352,362
4,"Dec",343,"18",0,5,1,"clear",0.34,0.3636,0.61,0,10,308,318
4,"Dec",343,"19",0,5,1,"clear",0.34,0.3636,0.61,0,10,189,199
4,"Dec",343,"20",0,5,1,"clear",0.3,0.3333,0.81,0,10,140,150
4,"Dec",343,"21",0,5,1,"clear",0.3,0.3333,0.75,0,9,131,140
4,"Dec",343,"22",0,5,1,"clear",0.28,0.3182,0.87,0,15,114,129
4,"Dec",343,"23",0,5,1,"clear",0.28,0.3182,0.81,0,6,88,94
4,"Dec",344,"0",0,6,0,"cloudy/misty",0.26,0.2727,0.81,0.1045,11,66,77
